1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Elvish Mystic
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Satyr Enchanter
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,"Satsuki, the Living Lore"
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Glissa Sunslayer
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Composer of Spring
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Herald of the Pantheon
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Mesa Enchantress
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Setessan Champion
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Verduran Enchantress
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,"Neva, Stalked by Nightmares"
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,"Yenna, Redtooth Regent"
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Archon of Sun's Grace
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Eidolon of Blossoms
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Jukai Naturalist
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,"Sythis, Harvest's Hand"
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Thrull Parasite
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Ondu Spiritdancer
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Auramancer
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Starfield Mystic
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Eternal Witness
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Weaver of Harmony
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Enduring Tenacity
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,"Anikthea, Hand of Erebos"
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Arcane Signet
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Sol Ring
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Cleansing Meditation
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Brilliant Restoration
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Kodama's Reach
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Farseek
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Rampant Growth
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Elspeth Conquers Death
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,The First Iroan Games
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Enchantress's Presence
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Sterling Grove
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Firja's Retribution
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,The Weatherseed Treaty
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Braids's Frightful Return
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Historian's Boon
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,The Cruelty of Gix
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Phyrexian Scriptures
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Tale of Tinúviel
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Battle at the Helvault
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Love Song of Night and Day
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Font of Fertility
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,The Binding of the Titans
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Death in Heaven
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Three Blind Mice
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,The Princess Takes Flight
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,The Witch's Vanity
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Seal of Cleansing
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Vault 75: Middle School
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,The Mending of Dominaria
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,The Aesir Escape Valhalla
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Fall of the First Civilization
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Elspeth's Nightmare
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Ghostly Prison
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Sigil of the Empty Throne
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,The Eldest Reborn
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Binding the Old Gods
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Valgavoth's Lair
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Battle for Bretagard
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,The War in Heaven
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,One Ring to Rule Them All
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,"Calix, Destiny's Hand"
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Sandsteppe Citadel
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Nesting Grounds
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Reliquary Tower
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Canopy Vista
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Haunted Mire
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Sunlit Marsh
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Terramorphic Expanse
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Command Tower
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Evolving Wilds
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Exotic Orchard
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Swamp
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Plains
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,Forest
1008,1,"Narci, Fable Singer",N/A,By Xavier Ramos Solé,"Narci, Fable Singer"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Mangara, the Diplomat"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Drana, Liberator of Malakir"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Captain Lannery Storm
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Odric, Lunarch Marshal"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Varragoth, Bloodsky Sire"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Hofri Ghostforge
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Chainer, Nightmare Adept"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Kalain, Reclusive Painter"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Goro-Goro, Disciple of Ryusei"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Krenko, Tin Street Kingpin"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Lae'zel, Vlaakith's Champion"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Zeriam, Golden Wind"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Cadric, Soul Kindler"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Ratadrabik of Urborg
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Arvad the Cursed
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Kothophed, Soul Hoarder"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Agrus Kos, Eternal Soldier"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Djeru and Hazoret
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Éowyn, Fearless Knight"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Gisela, Blade of Goldnight"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Teshar, Ancestor's Apostle"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Vito, Fanatic of Aclazotz"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Rakdos, Patron of Chaos"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Crime Novelist
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Jazal Goldmane
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Alesha, Who Laughs at Fate"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Elenda, Saint of Dusk"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Shanid, Sleepers' Scourge"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,"Carmen, Cruel Skymarcher"
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Sol Ring
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Rakdos Signet
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Talisman of Hierarchy
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Orzhov Signet
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Thought Vessel
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Arcane Signet
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Fellwar Stone
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Relic of Legends
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Talisman of Indulgence
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Mirror of Galadriel
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Heroes' Podium
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Brass's Tunnel-Grinder
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Talisman of Conviction
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Path to Exile
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Wear
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Fracture
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Unbreakable Formation
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Swords to Plowshares
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Semester's End
1008,2,"Dihada, Binder of Wills",N/A,By Aleix Hernandez,Chaos Warp
