1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Glint-Horn Buccaneer
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Spellseeker
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,"Niv-Mizzet, Parun"
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Tandem Lookout
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Dualcaster Mage
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Reckless Fireweaver
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Imperial Recruiter
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Simian Spirit Guide
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,"Magda, Brazen Outlaw"
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Ledger Shredder
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Professional Face-Breaker
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Hedron Detonator
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Siren Stormtamer
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Sunshot Militia
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Volatile Stormdrake
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Enduring Curiosity
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Mana Vault
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Chrome Mox
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Lotus Petal
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Mox Opal
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Lion's Eye Diamond
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Mox Diamond
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Sol Ring
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Arcane Signet
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Fellwar Stone
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Maskwood Nexus
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Pyroblast
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Disallow
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Cyclonic Rift
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Intuition
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Deflecting Swat
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Blades of Velis Vel
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Dispel
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Red Elemental Blast
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Artificial Evolution
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Standardize
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Trickery Charm
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Pact of Negation
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Mana Drain
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Abrade
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Muddle the Mixture
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Force of Negation
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Force of Will
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Mystical Tutor
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Swan Song
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Fierce Guardianship
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Mindbreak Trap
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Flare of Denial
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Strix Serenade
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Sink into Stupor
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Brain Freeze
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Mental Misstep
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,An Offer You Can't Refuse
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Flusterstorm
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Timetwister
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Wheel of Fortune
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Jeska's Will
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Gamble
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Molten Duplication
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Windfall
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Merchant Scroll
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Echo of Eons
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Rhystic Study
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Underworld Breach
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Urza's Saga
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Mystic Remora
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Curiosity
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Pemmin's Aura
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Counterbalance
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Ophidian Eye
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Leyline of Transformation
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Ancient Tomb
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Steam Vents
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Flooded Strand
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Scalding Tarn
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Misty Rainforest
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,"Otawara, Soaring City"
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Training Center
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Fiery Islet
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Mystic Sanctuary
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Spirebluff Canal
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Exotic Orchard
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Cascade Bluffs
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Command Tower
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Mountain
1001,1,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",By Joshua Smith,Island
