1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Grand Abolisher
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Eidolon of Rhetoric
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Imperial Recruiter
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Champion of Lambholt
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Rattleclaw Mystic
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Llanowar Elves
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Archon of Emeria
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Fyndhorn Elves
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,"Varragoth, Bloodsky Sire"
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Dauthi Voidwalker
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Birds of Paradise
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Professional Face-Breaker
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Mindblade Render
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Elvish Spirit Guide
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Esper Sentinel
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,"Ragavan, Nimble Pilferer"
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,"Chatterfang, Squirrel General"
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,"Derevi, Empyrial Tactician"
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Collector Ouphe
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Deathrite Shaman
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Grim Hireling
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Ignoble Hierarch
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Noble Hierarch
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Fellwar Stone
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Throne of the God-Pharaoh
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Sol Ring
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Bow of Nylea
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Thran Dynamo
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Arcane Signet
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Commander's Sphere
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Worn Powerstone
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Swords to Plowshares
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Cyclonic Rift
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Go for the Throat
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Brainstorm
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Fog
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Tainted Pact
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Vampiric Tutor
1000,1,"Najeela, the Blade-Blossom",N/A,By Joseph Burke,Lightning Bolt
